Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item	Price / International,Compare At Price / International,Status
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
grey-butti,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/GREY%20BUTTI=400/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
jamna,Jamna,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
jamna,,,,,,,,,1,,,,,JAMNA,,,100,continue,manual,1130,1730,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/JAMNA=330/1%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/JAMNA=330/1%20(1).jpg,,,,,
jamna,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/JAMNA=330/1%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kajal,Kajal,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
kajal,,,,,,,,,1,,,,,KAJAL,,,100,continue,manual,1320,1920,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1%20(1).jpeg,,,,,
kajal,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kajal,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kajal,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kajal,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kajal,,,,,,,,,2,,,,,KAJAL,,,100,continue,manual,1320,1920,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/2.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/2.jpeg,,,,,
kajal,,,,,,,,,3,,,,,KAJAL,,,100,continue,manual,1320,1920,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/3.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/3.jpeg,,,,,
kajal,,,,,,,,,4,,,,,KAJAL,,,100,continue,manual,1320,1920,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/4.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/4.jpeg,,,,,
kajal,,,,,,,,,5,,,,,KAJAL,,,100,continue,manual,1320,1920,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/5.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJAL=520/5.jpeg,,,,,
kaju-katri,Kaju Katri,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
kaju-katri,,,,,,,,,1,,,,,KAJUKATRI,,,100,continue,manual,1220,1820,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJU%20KATRI=420/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJU%20KATRI=420/1%20(1).jpeg,,,,,
kaju-katri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJU%20KATRI=420/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kaju-katri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KAJU%20KATRI=420/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,Kanika,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
kanika,,,,,,,,,1,,,,,KANIKA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(1).jpg,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/1%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,2,,,,,KANIKA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/2%20(1).png,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/2%20(1).png,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/2%20(2).png,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/2%20(3).png,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/2%20(4).png,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,3,,,,,KANIKA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(1).jpeg,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(1).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kanika,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KANIKA=400/3%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,Karagiri,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
karagiri,,,,,,,,,1,,,,,KARAGIRI,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(1).jpg,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(6).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/1%20(7).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,2,,,,,KARAGIRI,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/2%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/2%20(1).jpg,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/2%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/2%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/2%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,3,,,,,KARAGIRI,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/3%20(1).webp,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/3%20(1).webp,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/3%20(2).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/3%20(3).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/3%20(4).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,4,,,,,KARAGIRI,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(1).webp,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(1).webp,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(2).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(3).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(4).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(5).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(6).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(7).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(8).webp,,,,,,,,,,,,,,,,,,,,,,,,
karagiri,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARAGIRI=400/4%20(9).webp,,,,,,,,,,,,,,,,,,,,,,,,
karishma,Karishma,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
karishma,,,,,,,,,1,,,,,KARISHMA,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(1).jpg,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(2).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(3).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(4).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(6).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/1%20(7).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,2,,,,,KARISHMA,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/2%20(1).jpg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/2%20(1).jpg,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/2%20(5).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/2%20(6).jpg,,,,,,,,,,,,,,,,,,,,,,,,
karishma,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KARISHMA=500/2%20(7).jpg,,,,,,,,,,,,,,,,,,,,,,,,
khicha-coper,Khicha Coper,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
khicha-coper,,,,,,,,,1,,,,,KHICHACOPER,,,100,continue,manual,1400,2000,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/1.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/1.jpeg,,,,,
khicha-coper,,,,,,,,,2,,,,,KHICHACOPER,,,100,continue,manual,1400,2000,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/2.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/2.jpeg,,,,,
khicha-coper,,,,,,,,,3,,,,,KHICHACOPER,,,100,continue,manual,1400,2000,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/3.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/3.jpeg,,,,,
khicha-coper,,,,,,,,,4,,,,,KHICHACOPER,,,100,continue,manual,1400,2000,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/4.jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KHICHA%20COPER=600/4.jpeg,,,,,
king-pari,King Pari,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
king-pari,,,,,,,,,1,,,,,KINGPARI,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(1).jpeg,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(10).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/1%20(9).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,2,,,,,KINGPARI,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(1).jpeg,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
king-pari,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KING%20PARI=500/2%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kosataga,Kosataga,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
kosataga,,,,,,,,,1,,,,,KOSATAGA,,,100,continue,manual,1200,1800,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(1).jpeg,,,,,
kosataga,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(1).jpg,,,,,,,,,,,,,,,,,,,,,,,,
kosataga,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kosataga,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
kosataga,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/KOSATAGA=400/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,Laxmi,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
laxmi,,,,,,,,,1,,,,,LAXMI,,,100,continue,manual,1300,1900,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(1).jpeg,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(1).jpeg,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(2).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(3).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(4).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(5).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(6).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(7).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(8).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
laxmi,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/namankheterpal/temp/main/SHOPDROP/LAXMI=500/1%20(9).jpeg,,,,,,,,,,,,,,,,,,,,,,,,
lemon-butto,Lemon Butto,,ZeroSaree,,,,true,Color,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,active
