ID,Handle,Command,Title,Body HTML,Vendor,Type,Tags,Tags Command,Created At,Updated At,Status,Published,Published At,Published Scope,Template Suffix,Gift Card,URL,Row #,Top Row,Variant Inventory Item ID,Variant ID,Variant Command,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Position,Variant SKU,Variant Barcode,Variant Image,Variant Weight,Variant Weight Unit,Variant Price,Variant Compare At Price,Variant Taxable,Variant Tax Code,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Inventory Qty,Variant Inventory Adjust
8528552165723,dunk-low-neptune-green-w,MERGE,dunk low neptune green W,,My Store,,,REPLACE,2023-08-09 17:22:27 +0200,2023-08-09 17:22:32 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-neptune-green-w,1231,TRUE,49105801937243,47007344066907,MERGE,Grootte,38 || 1,,,,,1,DO9457101,,,0,kg,215.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552231259,air-max-1-patta-rush-maroon,MERGE,air max 1 patta rush maroon,,My Store,,,REPLACE,2023-08-09 17:22:33 +0200,2023-08-09 17:22:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-rush-maroon,1232,TRUE,49105802002779,47007344132443,MERGE,Grootte,42.5 || 1,,,,,1,DO9549001,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552231259,air-max-1-patta-rush-maroon,MERGE,air max 1 patta rush maroon,,My Store,,,REPLACE,2023-08-09 17:22:33 +0200,2023-08-09 17:22:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-rush-maroon,1233,,49105802035547,47007344165211,MERGE,Grootte,43 || 1,,,,,2,DO9549001,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552231259,air-max-1-patta-rush-maroon,MERGE,air max 1 patta rush maroon,,My Store,,,REPLACE,2023-08-09 17:22:33 +0200,2023-08-09 17:22:41 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-rush-maroon,1234,,49105802068315,47007344197979,MERGE,Grootte,46 || 1,,,,,3,DO9549001,,,0,kg,325.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552329563,air-max-1-patta-waves-russ,MERGE,air max 1 patta Waves Russ,,My Store,,,REPLACE,2023-08-09 17:22:40 +0200,2023-08-09 17:22:48 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-russ,1235,TRUE,49105802297691,47007344427355,MERGE,Grootte,41 || 1,,,,,1,DO9549200,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552329563,air-max-1-patta-waves-russ,MERGE,air max 1 patta Waves Russ,,My Store,,,REPLACE,2023-08-09 17:22:40 +0200,2023-08-09 17:22:48 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-russ,1236,,49105802330459,47007344460123,MERGE,Grootte,41 || 2,,,,,2,DO9549200,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552329563,air-max-1-patta-waves-russ,MERGE,air max 1 patta Waves Russ,,My Store,,,REPLACE,2023-08-09 17:22:40 +0200,2023-08-09 17:22:48 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-russ,1237,,49105802363227,47007344492891,MERGE,Grootte,42.5 || 1,,,,,3,DO9549200,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552329563,air-max-1-patta-waves-russ,MERGE,air max 1 patta Waves Russ,,My Store,,,REPLACE,2023-08-09 17:22:40 +0200,2023-08-09 17:22:48 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-russ,1238,,49105802395995,47007344525659,MERGE,Grootte,44 || 1,,,,,4,DO9549200,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552329563,air-max-1-patta-waves-russ,MERGE,air max 1 patta Waves Russ,,My Store,,,REPLACE,2023-08-09 17:22:40 +0200,2023-08-09 17:22:48 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-russ,1239,,49105802428763,47007344558427,MERGE,Grootte,44.5 || 1,,,,,5,DO9549200,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552362331,air-max-1-bubble-sport-red-w,MERGE,Air max 1 bubble sport red W,,My Store,,,REPLACE,2023-08-09 17:22:48 +0200,2023-08-09 17:22:53 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-bubble-sport-red-w,1240,TRUE,49105802461531,47007344591195,MERGE,Grootte,42 || 1,,,,,1,DO9844100,,,0,kg,265.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552427867,air-max-1-patta-waves-white,MERGE,air max 1 Patta Waves White,,My Store,,,REPLACE,2023-08-09 17:22:53 +0200,2023-08-09 17:23:01 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-white,1241,TRUE,49105802494299,47007344623963,MERGE,Grootte,41 || 1,,,,,1,DQ0299100,,,0,kg,395.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552427867,air-max-1-patta-waves-white,MERGE,air max 1 Patta Waves White,,My Store,,,REPLACE,2023-08-09 17:22:53 +0200,2023-08-09 17:23:01 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-patta-waves-white,1242,,49105802527067,47007344656731,MERGE,Grootte,42.5 || 1,,,,,2,DQ0299100,,,0,kg,395.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552460635,dunk-low-jackpot-gs,MERGE,dunk low jackpot gs,,My Store,,,REPLACE,2023-08-09 17:22:59 +0200,2023-08-09 17:23:05 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-jackpot-gs,1243,TRUE,49105802559835,47007344689499,MERGE,Grootte,36 gs || 1,,,,,1,DQ0380001,,,0,kg,235.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552460635,dunk-low-jackpot-gs,MERGE,dunk low jackpot gs,,My Store,,,REPLACE,2023-08-09 17:22:59 +0200,2023-08-09 17:23:05 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-jackpot-gs,1244,,49105802592603,47007344722267,MERGE,Grootte,36.5 || 1,,,,,2,DQ0380001,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552460635,dunk-low-jackpot-gs,MERGE,dunk low jackpot gs,,My Store,,,REPLACE,2023-08-09 17:22:59 +0200,2023-08-09 17:23:05 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-jackpot-gs,1245,,49105802625371,47007344755035,MERGE,Grootte,40 || 1,,,,,3,DQ0380001,,,0,kg,265.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552526171,dunk-low-signal-blue-lemon-twist-gs,MERGE,Dunk Low Signal Blue Lemon Twist gs,,My Store,,,REPLACE,2023-08-09 17:23:06 +0200,2023-08-09 17:23:13 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-signal-blue-lemon-twist-gs,1246,TRUE,49105802723675,47007344853339,MERGE,Grootte,38 || 1,,,,,1,DQ0977100,,,0,kg,165.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552526171,dunk-low-signal-blue-lemon-twist-gs,MERGE,Dunk Low Signal Blue Lemon Twist gs,,My Store,,,REPLACE,2023-08-09 17:23:06 +0200,2023-08-09 17:23:13 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-signal-blue-lemon-twist-gs,1247,,49105802756443,47007344886107,MERGE,Grootte,38.5 || 1,,,,,2,DQ0977100,,,0,kg,165.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552526171,dunk-low-signal-blue-lemon-twist-gs,MERGE,Dunk Low Signal Blue Lemon Twist gs,,My Store,,,REPLACE,2023-08-09 17:23:06 +0200,2023-08-09 17:23:13 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-signal-blue-lemon-twist-gs,1248,,49105802789211,47007344918875,MERGE,Grootte,39 || 1,,,,,3,DQ0977100,,,0,kg,165.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552591707,sb-dunk-high-mineral-suede-slate,MERGE,sb dunk high mineral suede slate,,My Store,,,REPLACE,2023-08-09 17:23:13 +0200,2023-08-09 17:23:19 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/sb-dunk-high-mineral-suede-slate,1249,TRUE,49105802821979,47007344951643,MERGE,Grootte,42.5 || 1,,,,,1,DQ3757300,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552657243,air-max-1-bubble-sport-red,MERGE,Air max 1 Bubble sport red,,My Store,,,REPLACE,2023-08-09 17:23:18 +0200,2023-08-09 17:23:25 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-bubble-sport-red,1250,TRUE,49105802920283,47007345049947,MERGE,Grootte,43 || 1,,,,,1,DQ3989100,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552657243,air-max-1-bubble-sport-red,MERGE,Air max 1 Bubble sport red,,My Store,,,REPLACE,2023-08-09 17:23:18 +0200,2023-08-09 17:23:25 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-max-1-bubble-sport-red,1251,,49105802953051,47007345082715,MERGE,Grootte,45.5 || 1,,,,,2,DQ3989100,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552755547,dunk-neckface,MERGE,dunk neckface,,My Store,,,REPLACE,2023-08-09 17:23:24 +0200,2023-08-09 17:23:30 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-neckface,1252,TRUE,49105803018587,47007345148251,MERGE,Grootte,40.5 || 1,,,,,1,DQ4488001,,,0,kg,285.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1253,TRUE,49105803084123,47007345213787,MERGE,Grootte,36 || 1,,,,,1,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1254,,49105803116891,47007345246555,MERGE,Grootte,36.5 || 1,,,,,2,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1255,,49105803149659,47007345279323,MERGE,Grootte,37.5 || 1,,,,,3,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1256,,49105803182427,47007345312091,MERGE,Grootte,38 || 1,,,,,4,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1257,,49105803215195,47007345344859,MERGE,Grootte,38.5 || 1,,,,,5,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552788315,nike-uptempo-gs-wheat,MERGE,Nike Uptempo GS Wheat,,My Store,,,REPLACE,2023-08-09 17:23:30 +0200,2023-08-09 17:23:38 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-uptempo-gs-wheat,1258,,49105803247963,47007345377627,MERGE,Grootte,39 || 1,,,,,6,DQ4713700,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552853851,jordan-4-blank-canvas,MERGE,Jordan 4 blank canvas,,My Store,,,REPLACE,2023-08-09 17:23:38 +0200,2023-08-09 17:23:45 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-blank-canvas,1259,TRUE,49105803346267,47007345475931,MERGE,Grootte,37.5 || 1,,,,,1,DQ4909100,,,0,kg,485.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552853851,jordan-4-blank-canvas,MERGE,Jordan 4 blank canvas,,My Store,,,REPLACE,2023-08-09 17:23:38 +0200,2023-08-09 17:23:45 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-blank-canvas,1260,,49105803379035,47007345508699,MERGE,Grootte,37.5 || 2,,,,,2,DQ4909100,,,0,kg,485.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552853851,jordan-4-blank-canvas,MERGE,Jordan 4 blank canvas,,My Store,,,REPLACE,2023-08-09 17:23:38 +0200,2023-08-09 17:23:45 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-blank-canvas,1261,,49105803411803,47007345541467,MERGE,Grootte,38.5 || 1,,,,,3,DQ4909100,,,0,kg,485.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552853851,jordan-4-blank-canvas,MERGE,Jordan 4 blank canvas,,My Store,,,REPLACE,2023-08-09 17:23:38 +0200,2023-08-09 17:23:45 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-4-blank-canvas,1262,,49105803444571,47007345574235,MERGE,Grootte,40 || 1,,,,,4,DQ4909100,,,0,kg,485.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552886619,nike-dunk-low-se-copy-paste,MERGE,Nike Dunk Low SE Copy Paste,,My Store,,,REPLACE,2023-08-09 17:23:46 +0200,2023-08-09 17:23:50 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/nike-dunk-low-se-copy-paste,1263,TRUE,49105803477339,47007345607003,MERGE,Grootte,38.5 || 1,,,,,1,DQ5015063,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528552919387,sb-dunk-fly-gardenia,MERGE,SB Dunk Fly Gardenia,,My Store,,,REPLACE,2023-08-09 17:23:51 +0200,2023-08-09 17:23:55 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/sb-dunk-fly-gardenia,1264,TRUE,49105803510107,47007345639771,MERGE,Grootte,37.5 || 1,,,,,1,DQ5130400,,,0,kg,295.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553083227,dunk-low-light-iron-ore,MERGE,dunk low light iron ore,,My Store,,,REPLACE,2023-08-09 17:23:56 +0200,2023-08-09 17:24:01 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-light-iron-ore,1265,TRUE,49105803608411,47007345738075,MERGE,Grootte,40.5 || 1,,,,,1,DQ7576001,,,0,kg,215.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553247067,dunk-low-game-royal,MERGE,dunk low game royal,,My Store,,,REPLACE,2023-08-09 17:24:01 +0200,2023-08-09 17:24:05 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-game-royal,1266,TRUE,49105803706715,47007345836379,MERGE,Grootte,38.5 || 1,,,,,1,DQ7576400,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553312603,dunk-low-burgundy-crush,MERGE,dunk low burgundy crush,,My Store,,,REPLACE,2023-08-09 17:24:06 +0200,2023-08-09 17:24:13 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-burgundy-crush,1267,TRUE,49105804394843,47007346524507,MERGE,Grootte,40 || 1,,,,,1,DQ7579600,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553410907,dunk-low-halloween,MERGE,Dunk Low halloween,,My Store,,,REPLACE,2023-08-09 17:24:11 +0200,2023-08-09 17:24:16 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/dunk-low-halloween,1268,TRUE,49105805345115,47007347474779,MERGE,Grootte,45 || 1,,,,,1,DQ7681001,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553443675,jordan-1-mid-basketball-blossom-gs,MERGE,jordan 1 mid basketball blossom gs,,My Store,,,REPLACE,2023-08-09 17:24:17 +0200,2023-08-09 17:24:22 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-basketball-blossom-gs,1269,TRUE,49105805377883,47007347507547,MERGE,Grootte,36 gs || 1,,,,,1,DQ8390100,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1270,TRUE,49105805869403,47007347999067,MERGE,Grootte,37.5 || 1,,,,,1,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1271,,49105805902171,47007348031835,MERGE,Grootte,38 || 1,,,,,2,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1272,,49105805934939,47007348064603,MERGE,Grootte,38 || 2,,,,,3,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1273,,49105805967707,47007348097371,MERGE,Grootte,38.5 || 1,,,,,4,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1274,,49105806000475,47007348130139,MERGE,Grootte,39 || 1,,,,,5,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1275,,49105806033243,47007348162907,MERGE,Grootte,40 || 1,,,,,6,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1276,,49105806066011,47007348195675,MERGE,Grootte,37.5 || 2,,,,,7,DQ8423014,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1277,,49105806098779,47007348228443,MERGE,Grootte,36.5 || 1,,,,,8,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1278,,49105806131547,47007348261211,MERGE,Grootte,37.5 || 3,,,,,9,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1279,,49105806164315,47007348293979,MERGE,Grootte,38.5 || 2,,,,,10,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1280,,49105806197083,47007348326747,MERGE,Grootte,39 || 2,,,,,11,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1281,,49105806229851,47007348359515,MERGE,Grootte,39 || 3,,,,,12,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553509211,jordan-1-mid-cement-blue-gs,MERGE,jordan 1 mid cement blue gs,,My Store,,,REPLACE,2023-08-09 17:24:22 +0200,2023-08-09 17:24:36 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-cement-blue-gs,1282,,49105806262619,47007348392283,MERGE,Grootte,40 || 2,,,,,13,DQ8423014,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553607515,jordan-1-mid-alternate-bred-gs,MERGE,Jordan 1 mid alternate bred gs,,My Store,,,REPLACE,2023-08-09 17:24:36 +0200,2023-08-09 17:24:42 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-alternate-bred-gs,1283,TRUE,49105807769947,47007349899611,MERGE,Grootte,38 || 1,,,,,1,DQ8423060,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553607515,jordan-1-mid-alternate-bred-gs,MERGE,Jordan 1 mid alternate bred gs,,My Store,,,REPLACE,2023-08-09 17:24:36 +0200,2023-08-09 17:24:42 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-alternate-bred-gs,1284,,49105807802715,47007349932379,MERGE,Grootte,39 || 1,,,,,2,DQ8423060,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553705819,jordan-1-mid-barely-grape,MERGE,jordan 1 mid barely grape,,My Store,,,REPLACE,2023-08-09 17:24:42 +0200,2023-08-09 17:24:50 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-barely-grape,1285,TRUE,49105807835483,47007349965147,MERGE,Grootte,40 || 1,,,,,1,DQ8423501,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553705819,jordan-1-mid-barely-grape,MERGE,jordan 1 mid barely grape,,My Store,,,REPLACE,2023-08-09 17:24:42 +0200,2023-08-09 17:24:50 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-barely-grape,1286,,49105807868251,47007349997915,MERGE,Grootte,36.5 || 1,,,,,2,DQ8423501,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553705819,jordan-1-mid-barely-grape,MERGE,jordan 1 mid barely grape,,My Store,,,REPLACE,2023-08-09 17:24:42 +0200,2023-08-09 17:24:50 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-mid-barely-grape,1287,,49105807901019,47007350030683,MERGE,Grootte,37.5 || 1,,,,,3,DQ8423501,,,0,kg,245.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553771355,jordan-1-cherrywood-red,MERGE,jordan 1 cherrywood red,,My Store,,,REPLACE,2023-08-09 17:24:49 +0200,2023-08-09 17:24:55 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/jordan-1-cherrywood-red,1288,TRUE,49105807933787,47007350063451,MERGE,Grootte,39 || 1,,,,,1,DQ8423615,,,0,kg,195.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553804123,air-jordan-1-mid-strawberry,MERGE,air jordan 1 mid strawberry,,My Store,,,REPLACE,2023-08-09 17:24:55 +0200,2023-08-09 17:25:08 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-jordan-1-mid-strawberry,1289,TRUE,49105807966555,47007350096219,MERGE,Grootte,40 || 1,,,,,1,DQ8423616,,,0,kg,215.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553804123,air-jordan-1-mid-strawberry,MERGE,air jordan 1 mid strawberry,,My Store,,,REPLACE,2023-08-09 17:24:55 +0200,2023-08-09 17:25:08 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-jordan-1-mid-strawberry,1290,,49105807999323,47007350128987,MERGE,Grootte,36 || 1,,,,,2,DQ8423616,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
8528553804123,air-jordan-1-mid-strawberry,MERGE,air jordan 1 mid strawberry,,My Store,,,REPLACE,2023-08-09 17:24:55 +0200,2023-08-09 17:25:08 +0200,Active,FALSE,,global,,FALSE,https://b26f4e.myshopify.com/products/air-jordan-1-mid-strawberry,1291,,49105808032091,47007350161755,MERGE,Grootte,36.5 || 1,,,,,3,DQ8423616,,,0,kg,225.00,,FALSE,,shopify,deny,manual,FALSE,1,0
